DATA,ABERTURA,MAXIMA,MINIMA,FECHAMENTO,MACD,STOCHASTICS,ATR
2019-11-08 05:37:00,1.10477,1.10477,1.10366,1.10385,-0.00012372223666656627,0.0,0.0014799999999999258
2019-11-08 05:52:00,1.10384,1.10384,1.10313,1.10329,-0.00018877292119427855,0.0,0.0009200000000000319
2019-11-08 06:07:00,1.10328,1.10328,1.10279,1.10292,-0.0002541405215483013,0.0,0.0004900000000001015
2019-11-08 06:22:00,1.10293,1.10327,1.10293,1.10311,-0.0002771510373847499,9.35960591133576,0.00043999999999999595
2019-11-08 06:37:00,1.10313,1.10313,1.10278,1.10283,-0.000302987887664713,0.0,0.0005899999999998684
2019-11-08 06:52:00,1.10283,1.10337,1.1026,1.10337,-0.0002707761621514355,25.471698113205374,0.0007699999999999374
2019-11-08 07:07:00,1.10336,1.10338,1.10295,1.1031,-0.0002565058564442149,12.735849056602687,0.0004900000000001015
2019-11-08 07:22:00,1.10311,1.10324,1.10279,1.10289,-0.00025074189399498,3.12499999999747,0.00045000000000006146
2019-11-08 07:37:00,1.10289,1.10305,1.10279,1.10294,-0.0002322075029931021,5.729166666669738,0.0004900000000001015
2019-11-08 07:52:00,1.10295,1.10338,1.10295,1.10328,-0.00018417459663882662,23.437500000004157,0.0005299999999999194
2019-11-08 08:07:00,1.10327,1.10347,1.10316,1.10348,-0.00012671552550601767,33.8541666666701,0.0004700000000001925
2019-11-08 08:22:00,1.10347,1.10363,1.10343,1.10363,-6.788858999681448e-05,41.66666666667534,0.00031000000000003247
2019-11-08 08:37:00,1.10362,1.10362,1.10316,1.10332,-4.2922508642823315e-05,25.52083333333966,0.000560000000000116
2019-11-08 08:52:00,1.10332,1.1034,1.10288,1.10306,-3.899065096743277e-05,22.549019607838016,0.0006399999999999739
2019-11-08 09:07:00,1.10305,1.10315,1.10253,1.10276,-5.2843439747757694e-05,0.0,0.0006200000000000649
2019-11-08 09:22:00,1.10275,1.10275,1.10243,1.10259,-6.940110427624082e-05,0.0,0.00031999999999987594
2019-11-08 09:37:00,1.10258,1.10275,1.10251,1.10262,-7.289965331523288e-05,2.8846153846125104,0.00027999999999983594
2019-11-08 09:52:00,1.10262,1.10286,1.10211,1.10247,-7.991821747056017e-05,0.0,0.0007500000000000284
2019-11-08 10:07:00,1.10247,1.10287,1.10221,1.10216,-0.00010059099397831704,0.0,0.0007099999999999884
2019-11-08 10:22:00,1.10216,1.10246,1.102,1.10216,-0.00010786105271614466,0.0,0.00045999999999990493
2019-11-08 10:37:00,1.10216,1.10234,1.102,1.10227,-9.742814357087604e-05,7.4829931972822,0.000540000000000207
2019-11-08 10:52:00,1.10228,1.10232,1.10184,1.1018,-0.00011637527081861991,0.0,0.00048000000000003595
2019-11-08 11:07:00,1.10179,1.10208,1.10179,1.10202,-0.00010576342676646747,12.021857923501777,0.00028999999999990145
2019-11-08 11:22:00,1.10203,1.10222,1.10185,1.10198,-9.319346842926466e-05,9.836065573773078,0.00036999999999998145
2019-11-08 11:37:00,1.10198,1.10214,1.10194,1.10198,-7.666588291398662e-05,9.836065573773078,0.00019999999999997797
2019-11-08 11:52:00,1.10199,1.10214,1.10167,1.10204,-5.347997796301444e-05,15.789473684209758,0.00046999999999997044
2019-11-08 12:07:00,1.10206,1.10211,1.10172,1.10193,-3.8483121683910524e-05,10.317460317474723,0.00038999999999989043
2019-11-08 12:22:00,1.10192,1.10202,1.10179,1.10204,-1.3900399558739785e-05,25.0,0.00024999999999986144
2019-11-08 12:37:00,1.10204,1.10212,1.10199,1.10204,8.775586010859016e-06,29.26829268292749,0.00021999999999988695
2019-11-08 12:52:00,1.10203,1.10207,1.10188,1.1019,1.9322230924160493e-05,12.195121951244609,0.0001900000000001345
2019-11-08 13:07:00,1.10188,1.10199,1.10184,1.10198,3.675245667021139e-05,26.865671641794506,0.0002900000000001235
2019-11-08 13:22:00,1.10199,1.10216,1.10193,1.10213,6.346406915390081e-05,70.21276595745285,0.00035999999999991594
2019-11-08 13:37:00,1.10213,1.10235,1.10207,1.10229,9.651353784905908e-05,100.0,0.00027999999999983594
2019-11-08 13:52:00,1.1023,1.1023,1.10198,1.10215,0.00011132898930117543,71.42857142857143,0.000360000000000138
2019-11-08 14:07:00,1.10215,1.10241,1.1021,1.10234,0.00013637981420204265,100.0,0.00030999999999981043
2019-11-08 14:22:00,1.10234,1.10234,1.10224,1.10224,0.00014687261563814033,77.27272727272957,0.0001100000000000545
2019-11-08 14:37:00,1.10223,1.10223,1.1021,1.10223,0.0001530594933424274,74.99999999998738,0.00012999999999996348
2019-11-08 14:52:00,1.10222,1.10239,1.10217,1.10217,0.0001522485563711763,61.363636363635216,0.00021999999999988695
2019-11-08 15:07:00,1.10216,1.10224,1.10214,1.10223,0.00015497102093625268,74.99999999998738,0.0001100000000000545
2019-11-08 15:22:00,1.10223,1.10229,1.10206,1.10213,0.00014843433128105757,52.27272727271695,0.00022999999999995246
2019-11-08 15:37:00,1.10212,1.10224,1.10203,1.10213,0.0001425876602076989,52.27272727271695,0.00021000000000004349
2019-11-08 15:52:00,1.10212,1.10222,1.10202,1.10217,0.00014012340295437768,61.363636363635216,0.00019999999999997797
2019-11-08 16:07:00,1.10216,1.10226,1.10214,1.10212,0.00013350158940652587,49.99999999997477,0.0002900000000001235
2019-11-08 16:22:00,1.10213,1.10213,1.10195,1.10197,0.00011682783424323581,0.0,0.000180000000000069
2019-11-08 16:37:00,1.102,1.10205,1.1019,1.10198,0.00010495225393565398,2.702702702718922,0.00015999999999993797
2019-11-08 16:52:00,1.10198,1.10231,1.10176,1.10206,0.00010174497526500002,24.324324324350275,0.0005499999999998284
2019-11-10 17:07:00,1.10207,1.1021,1.10201,1.10206,9.889276265210233e-05,24.324324324350275,9.999999999998899e-05
2019-11-10 17:23:00,1.10207,1.10213,1.10205,1.10211,9.985897318875607e-05,37.837837837824864,0.00016000000000016001
2019-11-10 17:38:00,1.10212,1.10212,1.10194,1.10197,8.973200589697727e-05,0.0,0.000180000000000069
2019-11-10 17:53:00,1.10199,1.10203,1.10196,1.10201,8.492688395770343e-05,15.384615384621954,0.00014999999999987246
2019-11-10 18:08:00,1.10201,1.1021,1.10201,1.10211,8.823858064174972e-05,53.846153846134136,0.0001900000000001345
2019-11-10 18:23:00,1.10212,1.1022,1.10212,1.1022,9.634949719579056e-05,88.46153846155488,0.0001100000000000545
2019-11-10 18:38:00,1.10218,1.10225,1.10218,1.10223,0.00010316817686496888,100.0,0.000140000000000029
2019-11-10 18:53:00,1.10225,1.10237,1.10216,1.10232,0.00011304820949125337,100.0,0.00021000000000004349
2019-11-10 19:08:00,1.10231,1.10234,1.10217,1.10217,0.00010741202903413502,57.14285714290246,0.00017000000000000348
2019-11-10 19:23:00,1.10218,1.10218,1.10213,1.10217,0.0001016615969285518,57.14285714290246,0.0004199999999998649
2019-11-10 19:38:00,1.10216,1.10219,1.10193,1.10176,6.646234122679925e-05,0.0,0.00025999999999992696
2019-11-10 19:53:00,1.10176,1.10187,1.10173,1.10201,5.892993135813495e-05,44.64285714284086,0.00029999999999996696
2019-11-10 20:08:00,1.102,1.10216,1.10199,1.10203,5.45665681034799e-05,48.2142857142935,0.00017000000000000348
2019-11-10 20:23:00,1.10202,1.10209,1.10196,1.10205,5.251483470155514e-05,51.7857142857065,0.00012999999999996348
2019-11-10 20:38:00,1.10206,1.10209,1.10192,1.10206,5.138077044138094e-05,53.57142857143282,0.00035999999999991594
2019-11-10 20:53:00,1.10206,1.10206,1.10172,1.10173,2.6461157246922206e-05,0.0,0.00034000000000000696
2019-11-10 21:08:00,1.10173,1.10197,1.10173,1.10194,2.4303913977547563e-05,35.59322033896073,0.00027999999999983594
2019-11-10 21:23:00,1.10194,1.10199,1.10189,1.10201,2.818691605120606e-05,47.457627118626846,0.00024999999999986144
2019-11-10 21:38:00,1.10201,1.10221,1.102,1.10214,4.048073388794684e-05,69.49152542371031,0.00020999999999982144
2019-11-10 21:53:00,1.10215,1.10231,1.10215,1.10214,4.893350855645849e-05,69.49152542371031,0.00015999999999993797
2019-11-10 22:08:00,1.10214,1.10233,1.10214,1.10231,6.655750070719117e-05,98.30508474575123,0.0001900000000001345
2019-11-10 22:23:00,1.10232,1.10232,1.10216,1.10222,7.1343500306388e-05,84.48275862069758,0.000180000000000069
2019-11-10 22:38:00,1.10221,1.10239,1.10221,1.10234,8.191997354630504e-05,100.0,0.00021000000000004349
2019-11-10 22:53:00,1.10233,1.10236,1.10225,1.10242,9.32768391972441e-05,100.0,0.00017000000000000348
2019-11-10 23:08:00,1.10242,1.10242,1.10219,1.10219,8.245888858287155e-05,66.66666666666667,0.00022999999999995246
2019-11-10 23:23:00,1.10219,1.10236,1.10219,1.10235,8.425606750059545e-05,89.85507246376392,0.00017000000000000348
2019-11-10 23:39:00,1.10235,1.10235,1.10223,1.10226,7.68464479235279e-05,76.81159420290275,0.00021999999999988695
2019-11-10 23:54:00,1.10225,1.10247,1.10216,1.10245,8.319627715730067e-05,100.0,0.00031000000000003247
2019-11-11 00:10:00,1.10245,1.10247,1.10235,1.10241,8.243803511576355e-05,94.4444444444376,0.00012000000000012001
2019-11-11 00:25:00,1.1024,1.10243,1.10235,1.10241,7.946973454488087e-05,92.15686274509035,9.000000000014552e-05
2019-11-11 00:40:00,1.10242,1.10248,1.10242,1.10244,7.710105672780231e-05,97.72727272730828,7.999999999985796e-05
2019-11-11 00:55:00,1.10244,1.10255,1.10241,1.1024,7.01172660915365e-05,83.87096774197477,0.00032999999999994145
2019-11-11 01:10:00,1.1024,1.1025,1.10227,1.10222,4.997088607007728e-05,25.80645161292633,0.00022999999999995246
2019-11-11 01:25:00,1.10223,1.10234,1.10218,1.10233,4.194960641648397e-05,53.84615384618012,0.000260000000000149
2019-11-11 01:40:00,1.10234,1.10248,1.10216,1.10244,4.2686220866928646e-05,96.15384615390528,0.0006500000000000394
2019-11-11 01:55:00,1.10244,1.1029,1.10235,1.10281,6.819279036175165e-05,100.0,0.0005500000000000504
2019-11-11 02:10:00,1.10282,1.10286,1.1026,1.10268,7.437632048077017e-05,79.03225806452421,0.00025999999999992696
2019-11-11 02:25:00,1.10269,1.10284,1.10259,1.10285,8.819102350266986e-05,100.0,0.0002500000000000835
2019-11-11 02:40:00,1.10286,1.10286,1.10255,1.10284,9.392229122561034e-05,98.41269841268834,0.00039999999999995595
2019-11-11 02:55:00,1.10283,1.103,1.10241,1.10246,6.70996861526602e-05,38.09523809523306,0.0007900000000000684
2019-11-11 03:10:00,1.10247,1.10247,1.10214,1.10221,2.743517163646246e-05,0.0,0.000360000000000138
2019-11-11 03:25:00,1.10221,1.10267,1.10212,1.1025,1.871907850702039e-05,45.31250000000542,0.0006800000000000139
2019-11-11 03:40:00,1.10251,1.10282,1.10233,1.1028,3.280032698648017e-05,92.1874999999859,0.0004899999999998794
2019-11-11 03:55:00,1.10279,1.10295,1.10269,1.10265,3.0162236248220843e-05,68.74999999997831,0.00048000000000003595
2019-11-11 04:10:00,1.10268,1.10319,1.10263,1.10317,6.388723743376477e-05,100.0,0.0006900000000000794
2019-11-11 04:25:00,1.10317,1.10329,1.10291,1.10332,9.553984643386527e-05,100.0,0.00038000000000004697
2019-11-11 04:40:00,1.10332,1.10332,1.103,1.10316,0.0001023558678979366,85.58558558557333,0.0004300000000001525
2019-11-11 04:55:00,1.10316,1.10316,1.10284,1.10289,8.342733892645568e-05,61.26126126125333,0.00031999999999987594
2019-11-11 05:10:00,1.10289,1.10317,1.10289,1.10304,7.700836082727492e-05,74.77477477477333,0.0004900000000001015
2019-11-11 05:25:00,1.10305,1.10344,1.10305,1.10338,9.316830880013233e-05,100.0,0.00038999999999989043
2019-11-11 05:40:00,1.10338,1.10351,1.1032,1.10328,9.30377310237182e-05,91.45299145299323,0.0003500000000000725
2019-11-11 05:55:00,1.10329,1.10336,1.1031,1.10316,7.988248730910914e-05,81.19658119657373,0.00029999999999996696
2019-11-11 06:10:00,1.10317,1.10345,1.10312,1.10306,5.930781600222069e-05,72.64957264956698,0.000660000000000105
2019-11-11 06:25:00,1.10308,1.10308,1.10279,1.10279,2.1885295302156017e-05,49.57264957264682,0.0004900000000001015
2019-11-11 06:40:00,1.10278,1.10278,1.10258,1.10259,-2.1222309759602104e-05,10.227272727264126,0.0006700000000001705
2019-11-11 06:55:00,1.1026,1.10339,1.1026,1.10325,-5.195340117771072e-06,83.5443037974744,0.0007900000000000684
2019-11-11 07:10:00,1.10326,1.10378,1.10326,1.10329,7.510784268236224e-06,88.60759493671954,0.000520000000000076
2019-11-11 07:25:00,1.10329,1.10347,1.10318,1.10335,1.889718754990885e-05,96.20253164557317,0.00046999999999997044
2019-11-11 07:40:00,1.10334,1.10371,1.10327,1.10365,4.619892540407464e-05,100.0,0.0006500000000000394
2019-11-11 07:55:00,1.10366,1.10401,1.10366,1.10392,8.16453534933175e-05,100.0,0.00034999999999985043
2019-11-11 08:10:00,1.10393,1.10429,1.10387,1.10397,0.00010581586334098189,100.0,0.00045000000000006146
2019-11-11 08:25:00,1.10398,1.10416,1.10382,1.10384,0.00010822048766030433,90.57971014492975,0.00034000000000000696
2019-11-11 08:40:00,1.10383,1.10397,1.10368,1.10384,0.00010441064857318768,90.57971014492975,0.00032999999999994145
2019-11-11 08:55:00,1.10383,1.10394,1.10357,1.10364,8.186242272031306e-05,76.08695652174228,0.00042999999999993044
2019-11-11 09:10:00,1.10363,1.10375,1.10353,1.10351,5.1753069904539464e-05,66.66666666667203,0.0003900000000001125
2019-11-11 09:25:00,1.1035,1.10357,1.10319,1.10336,1.5778032188846054e-05,55.79710144927338,0.0004700000000001925
2019-11-11 09:40:00,1.10335,1.10364,1.10332,1.10366,9.104567683836204e-06,77.53623188407067,0.00031999999999987594
2019-11-11 09:55:00,1.10367,1.10367,1.10328,1.10334,-2.121778472733099e-05,54.34782608696107,0.00041000000000002146
2019-11-11 10:10:00,1.10335,1.10335,1.10309,1.10326,-4.999313513258033e-05,1.3888888888674726,0.00026999999999999247
2019-11-11 10:25:00,1.10326,1.10347,1.10312,1.10336,-6.377941381373697e-05,14.0845070422522,0.00043999999999999595
2019-11-11 10:40:00,1.10335,1.10359,1.1032,1.10356,-5.9304400932538105e-05,42.253521126787874,0.0005800000000000249
2019-11-11 10:55:00,1.10356,1.10379,1.10335,1.10378,-4.059214794378279e-05,73.2394366197302,0.00043999999999999595
2019-11-11 11:10:00,1.10378,1.10378,1.10343,1.10365,-3.751984779700945e-05,54.92957746480547,0.000460000000000127
2019-11-11 11:25:00,1.10366,1.10395,1.10366,1.10389,-1.8966892809857086e-05,88.73239436621701,0.00029999999999996696
2019-11-11 11:40:00,1.10388,1.10414,1.10381,1.10396,-2.2736080953630823e-06,100.0,0.0006599999999998829
2019-11-11 11:55:00,1.10397,1.10401,1.10346,1.10348,-2.690888103881346e-05,31.42857142858049,0.0005499999999998284
2019-11-11 12:10:00,1.10348,1.10355,1.10338,1.10348,-4.540779902811244e-05,31.42857142858049,0.00036999999999998145
2019-11-11 12:25:00,1.10349,1.10375,1.10345,1.10375,-3.955315903397802e-05,70.0,0.00029999999999996696
2019-11-11 12:40:00,1.10374,1.10385,1.10365,1.10372,-3.8206339847007706e-05,65.71428571429024,0.00019999999999997797
2019-11-11 12:55:00,1.10372,1.10389,1.10363,1.1038,-3.214011179601006e-05,77.14285714283902,0.00025999999999992696
2019-11-11 13:10:00,1.1038,1.1038,1.10364,1.1038,-2.8646624530335443e-05,77.14285714283902,0.00015999999999993797
2019-11-11 13:25:00,1.10381,1.1039,1.10374,1.10379,-2.776402544673421e-05,75.71428571429024,0.000180000000000069
2019-11-11 13:40:00,1.10379,1.1038,1.10371,1.10372,-3.3026652359179445e-05,60.000000000007404,8.999999999992347e-05
2019-11-11 13:55:00,1.1037,1.10385,1.10365,1.10378,-3.308355662705285e-05,62.49999999998843,0.00019999999999997797
2019-11-11 14:10:00,1.10377,1.10386,1.10365,1.10375,-3.5891779683664934e-05,56.249999999994216,0.00021000000000004349
2019-11-11 14:25:00,1.10376,1.10392,1.10366,1.10368,-4.338132066113233e-05,41.666666666658955,0.00036999999999998145
2019-11-11 14:41:00,1.10369,1.10369,1.10349,1.10355,-5.819106334279043e-05,14.583333333335261,0.00029999999999996696
2019-11-11 14:56:00,1.10356,1.10356,1.10335,1.10339,-7.977745667513313e-05,0.0,0.000220000000000109
2019-11-11 15:11:00,1.1034,1.10341,1.10332,1.10334,-9.746511054325467e-05,0.0,8.999999999992347e-05
2019-11-11 15:26:00,1.10334,1.10342,1.1033,1.1034,-0.00010383075362820978,13.04347826086117,0.00012000000000012001
2019-11-11 15:41:00,1.10339,1.10346,1.10324,1.10333,-0.00011122481502404534,0.0,0.0002500000000000835
2019-11-11 15:56:00,1.10333,1.10337,1.10319,1.10321,-0.0001225710989792358,0.0,0.000180000000000069
2019-11-11 16:11:00,1.10321,1.10323,1.10316,1.10322,-0.0001268691443689575,1.69491525424877,7.00000000000145e-05
2019-11-11 16:26:00,1.10321,1.10322,1.10312,1.10316,-0.0001309411931460426,0.0,0.00023999999999979593
2019-11-11 16:41:00,1.10316,1.10328,1.10316,1.10336,-0.00011590806361764662,31.746031746021675,0.00012000000000012001
2019-11-11 16:56:00,1.10335,1.10335,1.10321,1.10322,-0.0001121611910543723,9.67741935486528,0.000140000000000029
2019-11-11 17:12:00,1.10321,1.10325,1.10319,1.10321,-0.00010703098257958386,8.064516129048432,7.00000000000145e-05
2019-11-11 17:27:00,1.10321,1.10328,1.10316,1.10326,-9.665937895896552e-05,16.949152542368417,0.000140000000000029
2019-11-11 17:42:00,1.10326,1.10326,1.10313,1.10314,-9.501784060990439e-05,0.0,0.0001900000000001345
2019-11-11 17:57:00,1.10314,1.10336,1.10311,1.10332,-7.793775310993192e-05,43.90243902440477,0.00024999999999986144
2019-11-11 18:12:00,1.10332,1.10337,1.10329,1.10331,-6.406872248711721e-05,65.3846153846351,0.00011999999999989797
2019-11-11 18:27:00,1.10333,1.10352,1.10333,1.10341,-4.4935994516998325e-05,100.0,0.0001900000000001345
2019-11-11 18:42:00,1.10342,1.10348,1.10339,1.10348,-2.480482512795505e-05,100.0,0.00027999999999983594
2019-11-11 18:57:00,1.10348,1.10378,1.10336,1.10367,4.031663588727461e-06,100.0,0.00042000000000008697
2019-11-11 19:12:00,1.10369,1.10369,1.10345,1.10345,8.645887902389531e-06,58.49056603775087,0.00024000000000001798
2019-11-11 19:27:00,1.10346,1.10356,1.10342,1.10346,1.2536043534736522e-05,60.37735849059371,0.000140000000000029
2019-11-11 19:42:00,1.10347,1.10352,1.1033,1.10348,1.6495170223477404e-05,64.15094339623748,0.000220000000000109
2019-11-11 19:57:00,1.10349,1.10353,1.10328,1.10343,1.5332160301135635e-05,54.71698113206519,0.0004199999999998649
2019-11-11 20:12:00,1.10342,1.10342,1.10308,1.10311,-8.807590260322132e-06,0.0,0.0004900000000001015
2019-11-11 20:27:00,1.1031,1.10311,1.10293,1.10293,-3.831729827398808e-05,0.0,0.0002900000000001235
2019-11-11 20:42:00,1.10294,1.10297,1.10281,1.10282,-6.560258697246172e-05,0.0,0.00015999999999993797
2019-11-11 20:57:00,1.10283,1.10297,1.10267,1.10295,-7.314320316734673e-05,15.294117647080336,0.00029999999999996696
2019-11-11 21:12:00,1.10295,1.10295,1.10284,1.10287,-8.151425062364492e-05,5.882352941188763,0.00026999999999999247
2019-11-11 21:27:00,1.10286,1.10286,1.10263,1.10268,-9.80082904030131e-05,0.0,0.00022999999999995246
2019-11-11 21:42:00,1.10269,1.10285,1.10268,1.10285,-9.374593143127856e-05,17.17171717172057,0.00018999999999991246
2019-11-11 21:57:00,1.10284,1.10287,1.10273,1.10287,-8.56460549577699e-05,19.191919191913755,0.0005100000000000104
2019-11-11 22:12:00,1.10288,1.10325,1.10288,1.10324,-4.987288678308865e-05,56.565656565655885,0.00036999999999998145
2019-11-11 22:27:00,1.10325,1.10325,1.10309,1.10312,-3.085063209260232e-05,55.00000000000555,0.000260000000000149
2019-11-11 22:42:00,1.10312,1.10337,1.10312,1.10335,9.164656554873574e-07,83.75000000000277,0.00024999999999986144
2019-11-11 22:57:00,1.10334,1.10335,1.10318,1.10323,1.5527411197123893e-05,68.74999999998612,0.00017000000000000348
2019-11-11 23:12:00,1.10323,1.10328,1.1032,1.10328,2.9762284870894727e-05,80.00000000001184,8.000000000008001e-05
2019-11-11 23:27:00,1.10328,1.10336,1.10324,1.10328,3.965410074907149e-05,89.55223880596718,0.00012999999999996348
2019-11-11 23:42:00,1.1033,1.10348,1.1033,1.10337,5.258421639165065e-05,100.0,0.000180000000000069
2019-11-11 23:57:00,1.10337,1.10343,1.10334,1.10342,6.431241810260927e-05,100.0,0.00010999999999983245
2019-11-12 00:12:00,1.10341,1.10346,1.10332,1.10332,6.397636190897638e-05,86.4864864864873,0.000140000000000029
2019-11-12 00:27:00,1.10332,1.10347,1.10324,1.10342,6.943024717769473e-05,100.0,0.00028999999999990145
2019-11-12 00:42:00,1.10343,1.10361,1.10342,1.10353,7.943158229835858e-05,100.0,0.00018999999999991246
2019-11-12 00:57:00,1.10354,1.10354,1.10338,1.10343,7.715287825083082e-05,85.29411764705594,0.00021000000000004349
2019-11-12 01:12:00,1.10342,1.10355,1.10333,1.10359,8.486662616917831e-05,100.0,0.000220000000000109
2019-11-12 01:27:00,1.10358,1.10385,1.10348,1.10354,8.420655994064326e-05,89.36170212763645,0.00041000000000002146
2019-11-12 01:42:00,1.10354,1.10359,1.10337,1.10344,7.397723763326016e-05,68.08510638295661,0.000260000000000149
2019-11-12 01:57:00,1.10344,1.10351,1.10333,1.10333,5.6524515426469114e-05,27.777777777764072,0.00038000000000004697
2019-11-12 02:12:00,1.10335,1.10338,1.10297,1.10313,2.8009312329280107e-05,0.0,0.000460000000000127
2019-11-12 02:27:00,1.10312,1.10312,1.10273,1.10292,-8.146339402238578e-06,0.0,0.0003900000000001125
2019-11-12 02:42:00,1.10292,1.10305,1.10274,1.10304,-2.4834211082040918e-05,17.910447761207386,0.0006099999999999994
2019-11-12 02:57:00,1.10305,1.10305,1.1024,1.10244,-7.892631806059207e-05,0.0,0.0006900000000000794
2019-11-12 03:12:00,1.10244,1.1026,1.10231,1.10236,-0.00012024391253523768,0.0,0.0002900000000001235
2019-11-12 03:27:00,1.10235,1.10239,1.10188,1.10233,-0.00014750866807008216,0.0,0.0005100000000000104
2019-11-12 03:42:00,1.10234,1.10248,1.10218,1.10238,-0.00015808269321517936,3.9682539682445976,0.0005500000000000504
2019-11-12 03:57:00,1.10239,1.10283,1.10239,1.10273,-0.00013483159605162009,31.74603174602727,0.0010799999999999699
2019-11-12 04:12:00,1.10272,1.10346,1.10268,1.10347,-6.0317712216897626e-05,90.47619047618124,0.0007800000000000029
2019-11-12 04:27:00,1.10348,1.10348,1.10299,1.103,-3.883769935910106e-05,53.17460317459744,0.0004900000000001015
2019-11-12 04:42:00,1.103,1.10345,1.10279,1.10336,4.195236202116388e-06,85.12396694214223,0.0009000000000001229
2019-11-12 04:57:00,1.10337,1.10352,1.10253,1.10255,-2.2952166138762314e-05,19.298245614026545,0.0009900000000000464
2019-11-12 05:12:00,1.10254,1.10274,1.1024,1.10259,-3.7667664941551504e-05,22.807017543854865,0.00034000000000000696
2019-11-12 05:27:00,1.1026,1.10269,1.10237,1.10242,-5.818152050134789e-05,7.894736842099112,0.0005100000000000104
2019-11-12 05:42:00,1.10242,1.10242,1.10206,1.10218,-8.708872508379423e-05,0.0,0.0006399999999999739
2019-11-12 05:57:00,1.10217,1.10239,1.10165,1.10178,-0.00013237985474223555,0.0,0.0007399999999999629
2019-11-12 06:12:00,1.10177,1.10214,1.10161,1.10213,-0.0001337815509599201,20.710059171602296,0.0005299999999999194
2019-11-12 06:27:00,1.10212,1.10218,1.10153,1.10161,-0.0001664999241156215,0.0,0.0006500000000000394
2019-11-12 06:42:00,1.1016,1.1018,1.10127,1.10177,-0.00017124630807852,8.6021505376312,0.0005299999999999194
2019-11-12 06:57:00,1.10178,1.10187,1.10121,1.10128,-0.00020258891611879464,0.0,0.0006599999999998829
2019-11-12 07:12:00,1.1013,1.10142,1.10112,1.10142,-0.00020622352610377627,6.392694063928515,0.0004899999999998794
2019-11-12 07:27:00,1.10142,1.10167,1.10134,1.10161,-0.0001863797128383908,15.068493150682848,0.00043999999999999595
2019-11-12 07:42:00,1.10161,1.10182,1.10161,1.10178,-0.00015183729293185725,24.038461538460513,0.00022999999999995246
2019-11-12 07:57:00,1.10179,1.10202,1.10159,1.10159,-0.00013370579907103142,14.90384615384872,0.00042999999999993044
2019-11-12 08:12:00,1.10159,1.10171,1.1013,1.10162,-0.00011177742375121687,25.954198473284514,0.0004300000000001525
2019-11-12 08:27:00,1.10161,1.10169,1.10135,1.10173,-8.200049764234784e-05,34.351145038174664,0.0005999999999999339
2019-11-12 08:42:00,1.10171,1.10219,1.10171,1.10195,-3.9648600174878746e-05,58.77192982456106,0.0004999999999999449
2019-11-12 08:57:00,1.10195,1.10226,1.10185,1.10221,1.3135843161135856e-05,100.0,0.00043999999999999595
2019-11-12 09:12:00,1.10221,1.10221,1.10175,1.10182,2.4910642621604967e-05,58.06451612903842,0.00045999999999990493
2019-11-12 09:27:00,1.10185,1.10212,1.10178,1.10178,3.2492482337964125e-05,53.763440860216335,0.0004999999999999449
2019-11-12 09:42:00,1.10178,1.10198,1.1015,1.10162,2.8223407141689358e-05,36.55913978495188,0.00048000000000003595
2019-11-12 09:57:00,1.10161,1.10174,1.10143,1.10157,2.3599411257067913e-05,31.182795698918312,0.00045999999999990493
2019-11-12 10:12:00,1.10156,1.10164,1.10112,1.10128,1.6150339452780161e-06,0.0,0.0012499999999999734
2019-11-12 10:27:00,1.10127,1.10127,1.10043,1.10039,-7.498790573367436e-05,0.0,0.0008399999999999519
2019-11-12 10:42:00,1.10039,1.10102,1.1003,1.10119,-6.624083429922992e-05,43.95604395604074,0.0009200000000000319
2019-11-12 10:57:00,1.1012,1.10145,1.1009,1.10122,-5.279673470469658e-05,45.604395604403244,0.0005500000000000504
2019-11-12 11:12:00,1.10123,1.10149,1.10112,1.10135,-2.92299591897705e-05,52.74725274725865,0.0005199999999998539
2019-11-12 11:27:00,1.10134,1.10175,1.10116,1.10164,1.2243102331123174e-05,68.68131868131975,0.0005900000000000905
2019-11-12 11:42:00,1.10165,1.10184,1.1013,1.10152,3.556918452620177e-05,62.087912087918525,0.0005399999999999849
2019-11-12 11:57:00,1.10153,1.10168,1.10137,1.10153,5.464781037511186e-05,62.63736263736049,0.00031000000000003247
2019-11-12 12:12:00,1.10153,1.10185,1.10131,1.1014,6.000909953071578e-05,55.49450549450509,0.0005399999999999849
2019-11-12 12:27:00,1.10139,1.10181,1.10138,1.10182,9.494562825878758e-05,100.0,0.0007299999999998974
2019-11-12 12:42:00,1.10182,1.10192,1.10064,1.10108,6.623145733227978e-05,48.251748251752375,0.0012799999999999478
2019-11-12 12:57:00,1.10109,1.10135,1.10097,1.10122,5.665562819187598e-05,58.04195804196391,0.00039999999999995595
2019-11-12 13:12:00,1.10121,1.10136,1.10079,1.10095,3.1379874912204424e-05,39.16083916084611,0.0005699999999999594
2019-11-12 13:27:00,1.10095,1.10109,1.10084,1.10097,1.662493434568434e-05,40.5594405594411,0.00028999999999990145
2019-11-12 13:42:00,1.10096,1.10104,1.10079,1.1008,-3.900642952779979e-06,28.671328671329324,0.00041000000000002146
2019-11-12 13:57:00,1.1008,1.1008,1.10052,1.10063,-2.7835866599641636e-05,0.0,0.00043999999999999595
2019-11-12 14:12:00,1.10065,1.10099,1.10065,1.10096,-1.748242534511951e-05,27.731092436969302,0.00034000000000000696
2019-11-12 14:27:00,1.10095,1.10106,1.10089,1.10099,-4.799984115939936e-06,30.252100840328453,0.000260000000000149
